File,Line,Column,Type,Message,Source,Severity,Fixable
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/BarcodeResponseData.php",118,141,warning,"Line exceeds 120 characters; contains 141 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/BarcodeResponseData.php",119,269,warning,"Line exceeds 120 characters; contains 269 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/BarcodeResponseData.php",123,148,warning,"Line exceeds 120 characters; contains 148 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/BarcodeResponseData.php",163,149,warning,"Line exceeds 120 characters; contains 149 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelEnvelope.php",39,233,warning,"Line exceeds 120 characters; contains 233 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesResponseDefinition.php",47,149,warning,"Line exceeds 120 characters; contains 149 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadServiceGroups.php",50,196,warning,"Line exceeds 120 characters; contains 196 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/AdditionalINFOS.php",53,325,warning,"Line exceeds 120 characters; contains 325 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/AdditionalINFOS.php",69,234,warning,"Line exceeds 120 characters; contains 234 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadBasicServicesResponse.php",62,345,warning,"Line exceeds 120 characters; contains 345 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadBasicServicesResponse.php",78,230,warning,"Line exceeds 120 characters; contains 230 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Barcodes.php",51,245,warning,"Line exceeds 120 characters; contains 245 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Barcodes.php",67,196,warning,"Line exceeds 120 characters; contains 196 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ErrorsType.php",53,271,warning,"Line exceeds 120 characters; contains 271 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ErrorsType.php",69,222,warning,"Line exceeds 120 characters; contains 222 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateSending.php",62,251,warning,"Line exceeds 120 characters; contains 251 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateSending.php",66,189,warning,"Line exceeds 120 characters; contains 189 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateSending.php",70,142,warning,"Line exceeds 120 characters; contains 142 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateSending.php",94,275,warning,"Line exceeds 120 characters; contains 275 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateSending.php",110,214,warning,"Line exceeds 120 characters; contains 214 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",110,164,warning,"Line exceeds 120 characters; contains 164 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",139,239,warning,"Line exceeds 120 characters; contains 239 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",143,198,warning,"Line exceeds 120 characters; contains 198 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",147,138,warning,"Line exceeds 120 characters; contains 138 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",169,239,warning,"Line exceeds 120 characters; contains 239 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",173,198,warning,"Line exceeds 120 characters; contains 198 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",177,138,warning,"Line exceeds 120 characters; contains 138 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",199,242,warning,"Line exceeds 120 characters; contains 242 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",203,199,warning,"Line exceeds 120 characters; contains 199 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",207,139,warning,"Line exceeds 120 characters; contains 139 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",229,239,warning,"Line exceeds 120 characters; contains 239 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",233,198,warning,"Line exceeds 120 characters; contains 198 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",237,138,warning,"Line exceeds 120 characters; contains 138 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",259,233,warning,"Line exceeds 120 characters; contains 233 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",263,178,warning,"Line exceeds 120 characters; contains 178 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",267,196,warning,"Line exceeds 120 characters; contains 196 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",271,136,warning,"Line exceeds 120 characters; contains 136 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",293,236,warning,"Line exceeds 120 characters; contains 236 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",297,197,warning,"Line exceeds 120 characters; contains 197 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",301,137,warning,"Line exceeds 120 characters; contains 137 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",323,182,warning,"Line exceeds 120 characters; contains 182 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",327,140,warning,"Line exceeds 120 characters; contains 140 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",348,153,warning,"Line exceeds 120 characters; contains 153 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",349,278,warning,"Line exceeds 120 characters; contains 278 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",352,123,warning,"Line exceeds 120 characters; contains 123 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",353,211,warning,"Line exceeds 120 characters; contains 211 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/SingleBarcodesCustomer.php",357,151,warning,"Line exceeds 120 characters; contains 151 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Communication.php",64,241,warning,"Line exceeds 120 characters; contains 241 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Communication.php",68,198,warning,"Line exceeds 120 characters; contains 198 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Communication.php",72,138,warning,"Line exceeds 120 characters; contains 138 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Communication.php",94,242,warning,"Line exceeds 120 characters; contains 242 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Communication.php",98,160,warning,"Line exceeds 120 characters; contains 160 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Communication.php",102,199,warning,"Line exceeds 120 characters; contains 199 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Communication.php",106,139,warning,"Line exceeds 120 characters; contains 139 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadAdditionalServicesResponse.php",37,123,warning,"Line exceeds 120 characters; contains 123 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadAdditionalServicesResponse.php",61,124,warning,"Line exceeds 120 characters; contains 124 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadAdditionalServicesResponse.php",62,379,warning,"Line exceeds 120 characters; contains 379 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadAdditionalServicesResponse.php",78,234,warning,"Line exceeds 120 characters; contains 234 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/LabelAddress.php",10,4,warning,"Line exceeds 120 characters; contains 211 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/LabelAddress.php",56,251,warning,"Line exceeds 120 characters; contains 251 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/LabelAddress.php",60,202,warning,"Line exceeds 120 characters; contains 202 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/LabelAddress.php",65,259,warning,"Line exceeds 120 characters; contains 259 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/LabelAddress.php",81,236,warning,"Line exceeds 120 characters; contains 236 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/LabelAddress.php",85,197,warning,"Line exceeds 120 characters; contains 197 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/LabelAddress.php",89,192,warning,"Line exceeds 120 characters; contains 192 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/WarningsType.php",53,285,warning,"Line exceeds 120 characters; contains 285 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/WarningsType.php",69,224,warning,"Line exceeds 120 characters; contains 224 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",19,8,warning,"Line exceeds 120 characters; contains 121 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",37,8,warning,"Line exceeds 120 characters; contains 184 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",87,316,warning,"Line exceeds 120 characters; contains 316 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",115,244,warning,"Line exceeds 120 characters; contains 244 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",119,186,warning,"Line exceeds 120 characters; contains 186 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",123,139,warning,"Line exceeds 120 characters; contains 139 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",145,184,warning,"Line exceeds 120 characters; contains 184 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",149,143,warning,"Line exceeds 120 characters; contains 143 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",171,178,warning,"Line exceeds 120 characters; contains 178 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",175,142,warning,"Line exceeds 120 characters; contains 142 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",253,282,warning,"Line exceeds 120 characters; contains 282 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Item.php",269,230,warning,"Line exceeds 120 characters; contains 230 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/UNNumbers.php",54,188,warning,"Line exceeds 120 characters; contains 188 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/UNNumbers.php",59,247,warning,"Line exceeds 120 characters; contains 247 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/UNNumbers.php",75,180,warning,"Line exceeds 120 characters; contains 180 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/UNNumbers.php",79,192,warning,"Line exceeds 120 characters; contains 192 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ServiceGroup.php",60,154,warning,"Line exceeds 120 characters; contains 154 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ServiceGroup.php",81,127,warning,"Line exceeds 120 characters; contains 127 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ServiceGroup.php",82,259,warning,"Line exceeds 120 characters; contains 259 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ServiceGroup.php",86,144,warning,"Line exceeds 120 characters; contains 144 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReturnInfoType.php",60,138,warning,"Line exceeds 120 characters; contains 138 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReturnInfoType.php",85,141,warning,"Line exceeds 120 characters; contains 141 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReturnInfoType.php",107,152,warning,"Line exceeds 120 characters; contains 152 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReturnInfoType.php",129,198,warning,"Line exceeds 120 characters; contains 198 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReturnInfoType.php",133,153,warning,"Line exceeds 120 characters; contains 153 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReturnInfoType.php",155,192,warning,"Line exceeds 120 characters; contains 192 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReturnInfoType.php",159,163,warning,"Line exceeds 120 characters; contains 163 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ValidateCombination.php",58,196,warning,"Line exceeds 120 characters; contains 196 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadDeliveryInstructions.php",62,196,warning,"Line exceeds 120 characters; contains 196 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadDeliveryInstructions.php",85,186,warning,"Line exceeds 120 characters; contains 186 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadDeliveryInstructions.php",90,275,warning,"Line exceeds 120 characters; contains 275 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadDeliveryInstructions.php",106,186,warning,"Line exceeds 120 characters; contains 186 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ReadDeliveryInstructions.php",110,187,warning,"Line exceeds 120 characters; contains 187 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",167,301,warning,"Line exceeds 120 characters; contains 301 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",202,239,warning,"Line exceeds 120 characters; contains 239 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",206,198,warning,"Line exceeds 120 characters; contains 198 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",210,138,warning,"Line exceeds 120 characters; contains 138 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",232,239,warning,"Line exceeds 120 characters; contains 239 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",236,198,warning,"Line exceeds 120 characters; contains 198 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",240,138,warning,"Line exceeds 120 characters; contains 138 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",262,242,warning,"Line exceeds 120 characters; contains 242 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",266,199,warning,"Line exceeds 120 characters; contains 199 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",270,139,warning,"Line exceeds 120 characters; contains 139 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",292,239,warning,"Line exceeds 120 characters; contains 239 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",296,198,warning,"Line exceeds 120 characters; contains 198 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",300,138,warning,"Line exceeds 120 characters; contains 138 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",322,233,warning,"Line exceeds 120 characters; contains 233 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",326,178,warning,"Line exceeds 120 characters; contains 178 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",330,196,warning,"Line exceeds 120 characters; contains 196 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",334,136,warning,"Line exceeds 120 characters; contains 136 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",356,236,warning,"Line exceeds 120 characters; contains 236 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",360,197,warning,"Line exceeds 120 characters; contains 197 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",364,137,warning,"Line exceeds 120 characters; contains 137 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",386,182,warning,"Line exceeds 120 characters; contains 182 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",390,140,warning,"Line exceeds 120 characters; contains 140 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",412,137,warning,"Line exceeds 120 characters; contains 137 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",434,252,warning,"Line exceeds 120 characters; contains 252 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",438,203,warning,"Line exceeds 120 characters; contains 203 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",442,143,warning,"Line exceeds 120 characters; contains 143 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",467,204,warning,"Line exceeds 120 characters; contains 204 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",492,210,warning,"Line exceeds 120 characters; contains 210 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",517,218,warning,"Line exceeds 120 characters; contains 218 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",542,214,warning,"Line exceeds 120 characters; contains 214 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",563,153,warning,"Line exceeds 120 characters; contains 153 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",564,278,warning,"Line exceeds 120 characters; contains 278 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",567,123,warning,"Line exceeds 120 characters; contains 123 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",568,211,warning,"Line exceeds 120 characters; contains 211 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/GenerateLabelCustomer.php",572,151,warning,"Line exceeds 120 characters; contains 151 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Notification.php",76,184,warning,"Line exceeds 120 characters; contains 184 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Notification.php",106,200,warning,"Line exceeds 120 characters; contains 200 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Notification.php",146,187,warning,"Line exceeds 120 characters; contains 187 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Notification.php",150,147,warning,"Line exceeds 120 characters; contains 147 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Notification.php",172,253,warning,"Line exceeds 120 characters; contains 253 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Notification.php",176,202,warning,"Line exceeds 120 characters; contains 202 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Notification.php",180,142,warning,"Line exceeds 120 characters; contains 142 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Notification.php",202,253,warning,"Line exceeds 120 characters; contains 253 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Notification.php",206,202,warning,"Line exceeds 120 characters; contains 202 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Notification.php",210,142,warning,"Line exceeds 120 characters; contains 142 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/Notification.php",235,196,warning,"Line exceeds 120 characters; contains 196 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/MessageType.php",10,4,warning,"Line exceeds 120 characters; contains 128 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/MessageType.php",63,184,warning,"Line exceeds 120 characters; contains 184 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/MessageType.php",67,137,warning,"Line exceeds 120 characters; contains 137 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/MessageType.php",89,247,warning,"Line exceeds 120 characters; contains 247 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/MessageType.php",93,140,warning,"Line exceeds 120 characters; contains 140 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ServiceCode.php",63,186,warning,"Line exceeds 120 characters; contains 186 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ServiceCode.php",67,137,warning,"Line exceeds 120 characters; contains 137 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ServiceCode.php",88,127,warning,"Line exceeds 120 characters; contains 127 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ServiceCode.php",89,259,warning,"Line exceeds 120 characters; contains 259 characters",Generic.Files.LineLength.TooLong,5,0
"/Users/sylvainraye/Sites/git/swisspost/src/StructType/ServiceCode.php",93,144,warning,"Line exceeds 120 characters; contains 144 characters",Generic.Files.LineLength.TooLong,5,0
